,W,H,C_IN,KERNEL_SIZE,C_OUT (filters count),STRIDE,PAD,,Layer name
,64,64,256,7,64,2,0,,Test 3183
,64,64,256,7,64,2,1,,Test 3184
,64,64,256,7,128,1,0,,Test 3185
,64,64,256,7,128,1,1,,Test 3186
,64,64,256,7,128,2,0,,Test 3187
,64,64,256,7,128,2,1,,Test 3188
,64,64,256,7,256,1,0,,Test 3189
,64,64,256,7,256,1,1,,Test 3190
,64,64,256,7,256,2,0,,Test 3191
,64,64,256,7,256,2,1,,Test 3192
,64,64,256,7,512,1,0,,Test 3193
,64,64,256,7,512,1,1,,Test 3194
,64,64,256,7,512,2,0,,Test 3195
,64,64,256,7,512,2,1,,Test 3196
,64,64,256,7,1024,1,0,,Test 3197
,64,64,256,7,1024,1,1,,Test 3198
,64,64,256,7,1024,2,0,,Test 3199
,64,64,256,7,1024,2,1,,Test 3200
,64,64,512,1,8,1,0,,Test 3201
,64,64,512,1,8,1,1,,Test 3202
,64,64,512,1,8,2,0,,Test 3203
,64,64,512,1,8,2,1,,Test 3204
,64,64,512,1,16,1,0,,Test 3205
,64,64,512,1,16,1,1,,Test 3206
,64,64,512,1,16,2,0,,Test 3207
,64,64,512,1,16,2,1,,Test 3208
,64,64,512,1,32,1,0,,Test 3209
,64,64,512,1,32,1,1,,Test 3210
,64,64,512,1,32,2,0,,Test 3211
,64,64,512,1,32,2,1,,Test 3212
,64,64,512,1,64,1,0,,Test 3213
,64,64,512,1,64,1,1,,Test 3214
,64,64,512,1,64,2,0,,Test 3215
,64,64,512,1,64,2,1,,Test 3216
,64,64,512,1,128,1,0,,Test 3217
,64,64,512,1,128,1,1,,Test 3218
,64,64,512,1,128,2,0,,Test 3219
,64,64,512,1,128,2,1,,Test 3220
,64,64,512,1,256,1,0,,Test 3221
,64,64,512,1,256,1,1,,Test 3222
,64,64,512,1,256,2,0,,Test 3223
,64,64,512,1,256,2,1,,Test 3224
,64,64,512,1,512,1,0,,Test 3225
,64,64,512,1,512,1,1,,Test 3226
,64,64,512,1,512,2,0,,Test 3227
,64,64,512,1,512,2,1,,Test 3228
,64,64,512,1,1024,1,0,,Test 3229
,64,64,512,1,1024,1,1,,Test 3230
,64,64,512,1,1024,2,0,,Test 3231
,64,64,512,1,1024,2,1,,Test 3232
,64,64,512,3,8,1,0,,Test 3233
,64,64,512,3,8,1,1,,Test 3234
,64,64,512,3,8,2,0,,Test 3235
,64,64,512,3,8,2,1,,Test 3236
,64,64,512,3,16,1,0,,Test 3237
,64,64,512,3,16,1,1,,Test 3238
,64,64,512,3,16,2,0,,Test 3239
,64,64,512,3,16,2,1,,Test 3240
,64,64,512,3,32,1,0,,Test 3241
,64,64,512,3,32,1,1,,Test 3242
,64,64,512,3,32,2,0,,Test 3243
,64,64,512,3,32,2,1,,Test 3244
,64,64,512,3,64,1,0,,Test 3245
,64,64,512,3,64,1,1,,Test 3246
,64,64,512,3,64,2,0,,Test 3247
,64,64,512,3,64,2,1,,Test 3248
,64,64,512,3,128,1,0,,Test 3249
,64,64,512,3,128,1,1,,Test 3250
,64,64,512,3,128,2,0,,Test 3251
,64,64,512,3,128,2,1,,Test 3252
,64,64,512,3,256,1,0,,Test 3253
,64,64,512,3,256,1,1,,Test 3254
,64,64,512,3,256,2,0,,Test 3255
,64,64,512,3,256,2,1,,Test 3256
,64,64,512,3,512,1,0,,Test 3257
,64,64,512,3,512,1,1,,Test 3258
,64,64,512,3,512,2,0,,Test 3259
,64,64,512,3,512,2,1,,Test 3260
,64,64,512,3,1024,1,0,,Test 3261
,64,64,512,3,1024,1,1,,Test 3262
,64,64,512,3,1024,2,0,,Test 3263
,64,64,512,3,1024,2,1,,Test 3264
,64,64,512,5,8,1,0,,Test 3265
,64,64,512,5,8,1,1,,Test 3266
,64,64,512,5,8,2,0,,Test 3267
,64,64,512,5,8,2,1,,Test 3268
,64,64,512,5,16,1,0,,Test 3269
,64,64,512,5,16,1,1,,Test 3270
,64,64,512,5,16,2,0,,Test 3271
,64,64,512,5,16,2,1,,Test 3272
,64,64,512,5,32,1,0,,Test 3273
,64,64,512,5,32,1,1,,Test 3274
,64,64,512,5,32,2,0,,Test 3275
,64,64,512,5,32,2,1,,Test 3276
,64,64,512,5,64,1,0,,Test 3277
,64,64,512,5,64,1,1,,Test 3278
,64,64,512,5,64,2,0,,Test 3279
,64,64,512,5,64,2,1,,Test 3280
,64,64,512,5,128,1,0,,Test 3281
,64,64,512,5,128,1,1,,Test 3282
,64,64,512,5,128,2,0,,Test 3283
,64,64,512,5,128,2,1,,Test 3284
,64,64,512,5,256,1,0,,Test 3285
,64,64,512,5,256,1,1,,Test 3286
,64,64,512,5,256,2,0,,Test 3287
,64,64,512,5,256,2,1,,Test 3288
,64,64,512,5,512,1,0,,Test 3289
,64,64,512,5,512,1,1,,Test 3290
,64,64,512,5,512,2,0,,Test 3291
,64,64,512,5,512,2,1,,Test 3292
,64,64,512,5,1024,1,0,,Test 3293
,64,64,512,5,1024,1,1,,Test 3294
,64,64,512,5,1024,2,0,,Test 3295
,64,64,512,5,1024,2,1,,Test 3296
,64,64,512,7,8,1,0,,Test 3297
,64,64,512,7,8,1,1,,Test 3298
,64,64,512,7,8,2,0,,Test 3299
,64,64,512,7,8,2,1,,Test 3300
,64,64,512,7,16,1,0,,Test 3301
,64,64,512,7,16,1,1,,Test 3302
,64,64,512,7,16,2,0,,Test 3303
,64,64,512,7,16,2,1,,Test 3304
,64,64,512,7,32,1,0,,Test 3305
,64,64,512,7,32,1,1,,Test 3306
,64,64,512,7,32,2,0,,Test 3307
,64,64,512,7,32,2,1,,Test 3308
,64,64,512,7,64,1,0,,Test 3309
,64,64,512,7,64,1,1,,Test 3310
,64,64,512,7,64,2,0,,Test 3311
,64,64,512,7,64,2,1,,Test 3312
,64,64,512,7,128,1,0,,Test 3313
,64,64,512,7,128,1,1,,Test 3314
,64,64,512,7,128,2,0,,Test 3315
,64,64,512,7,128,2,1,,Test 3316
,64,64,512,7,256,1,0,,Test 3317
,64,64,512,7,256,1,1,,Test 3318
,64,64,512,7,256,2,0,,Test 3319
,64,64,512,7,256,2,1,,Test 3320
,64,64,512,7,512,1,0,,Test 3321
,64,64,512,7,512,1,1,,Test 3322
,64,64,512,7,512,2,0,,Test 3323
,64,64,512,7,512,2,1,,Test 3324
,64,64,512,7,1024,1,0,,Test 3325
,64,64,512,7,1024,1,1,,Test 3326
,64,64,512,7,1024,2,0,,Test 3327
,64,64,512,7,1024,2,1,,Test 3328
,64,64,1024,1,8,1,0,,Test 3329
,64,64,1024,1,8,1,1,,Test 3330
,64,64,1024,1,8,2,0,,Test 3331
,64,64,1024,1,8,2,1,,Test 3332
,64,64,1024,1,16,1,0,,Test 3333
,64,64,1024,1,16,1,1,,Test 3334
,64,64,1024,1,16,2,0,,Test 3335
,64,64,1024,1,16,2,1,,Test 3336
,64,64,1024,1,32,1,0,,Test 3337
,64,64,1024,1,32,1,1,,Test 3338
,64,64,1024,1,32,2,0,,Test 3339
,64,64,1024,1,32,2,1,,Test 3340
,64,64,1024,1,64,1,0,,Test 3341
,64,64,1024,1,64,1,1,,Test 3342
,64,64,1024,1,64,2,0,,Test 3343
,64,64,1024,1,64,2,1,,Test 3344
,64,64,1024,1,128,1,0,,Test 3345
,64,64,1024,1,128,1,1,,Test 3346
,64,64,1024,1,128,2,0,,Test 3347
,64,64,1024,1,128,2,1,,Test 3348
,64,64,1024,1,256,1,0,,Test 3349
,64,64,1024,1,256,1,1,,Test 3350
,64,64,1024,1,256,2,0,,Test 3351
,64,64,1024,1,256,2,1,,Test 3352
,64,64,1024,1,512,1,0,,Test 3353
,64,64,1024,1,512,1,1,,Test 3354
,64,64,1024,1,512,2,0,,Test 3355
,64,64,1024,1,512,2,1,,Test 3356
,64,64,1024,1,1024,1,0,,Test 3357
,64,64,1024,1,1024,1,1,,Test 3358
,64,64,1024,1,1024,2,0,,Test 3359
,64,64,1024,1,1024,2,1,,Test 3360
,64,64,1024,3,8,1,0,,Test 3361
,64,64,1024,3,8,1,1,,Test 3362
,64,64,1024,3,8,2,0,,Test 3363
,64,64,1024,3,8,2,1,,Test 3364
,64,64,1024,3,16,1,0,,Test 3365
,64,64,1024,3,16,1,1,,Test 3366
,64,64,1024,3,16,2,0,,Test 3367
,64,64,1024,3,16,2,1,,Test 3368
,64,64,1024,3,32,1,0,,Test 3369
,64,64,1024,3,32,1,1,,Test 3370
,64,64,1024,3,32,2,0,,Test 3371
,64,64,1024,3,32,2,1,,Test 3372
,64,64,1024,3,64,1,0,,Test 3373
,64,64,1024,3,64,1,1,,Test 3374
,64,64,1024,3,64,2,0,,Test 3375
,64,64,1024,3,64,2,1,,Test 3376
,64,64,1024,3,128,1,0,,Test 3377
,64,64,1024,3,128,1,1,,Test 3378
,64,64,1024,3,128,2,0,,Test 3379
,64,64,1024,3,128,2,1,,Test 3380
,64,64,1024,3,256,1,0,,Test 3381
,64,64,1024,3,256,1,1,,Test 3382
,64,64,1024,3,256,2,0,,Test 3383
,64,64,1024,3,256,2,1,,Test 3384
,64,64,1024,3,512,1,0,,Test 3385
,64,64,1024,3,512,1,1,,Test 3386
,64,64,1024,3,512,2,0,,Test 3387
,64,64,1024,3,512,2,1,,Test 3388
,64,64,1024,3,1024,1,0,,Test 3389
,64,64,1024,3,1024,1,1,,Test 3390
,64,64,1024,3,1024,2,0,,Test 3391
,64,64,1024,3,1024,2,1,,Test 3392
,64,64,1024,5,8,1,0,,Test 3393
,64,64,1024,5,8,1,1,,Test 3394
,64,64,1024,5,8,2,0,,Test 3395
,64,64,1024,5,8,2,1,,Test 3396
,64,64,1024,5,16,1,0,,Test 3397
,64,64,1024,5,16,1,1,,Test 3398
,64,64,1024,5,16,2,0,,Test 3399
,64,64,1024,5,16,2,1,,Test 3400
,64,64,1024,5,32,1,0,,Test 3401
,64,64,1024,5,32,1,1,,Test 3402
,64,64,1024,5,32,2,0,,Test 3403
,64,64,1024,5,32,2,1,,Test 3404
,64,64,1024,5,64,1,0,,Test 3405
,64,64,1024,5,64,1,1,,Test 3406
,64,64,1024,5,64,2,0,,Test 3407
,64,64,1024,5,64,2,1,,Test 3408
,64,64,1024,5,128,1,0,,Test 3409
,64,64,1024,5,128,1,1,,Test 3410
,64,64,1024,5,128,2,0,,Test 3411
,64,64,1024,5,128,2,1,,Test 3412
,64,64,1024,5,256,1,0,,Test 3413
,64,64,1024,5,256,1,1,,Test 3414
,64,64,1024,5,256,2,0,,Test 3415
,64,64,1024,5,256,2,1,,Test 3416
,64,64,1024,5,512,1,0,,Test 3417
,64,64,1024,5,512,1,1,,Test 3418
,64,64,1024,5,512,2,0,,Test 3419
,64,64,1024,5,512,2,1,,Test 3420
,64,64,1024,5,1024,1,0,,Test 3421
,64,64,1024,5,1024,1,1,,Test 3422
,64,64,1024,5,1024,2,0,,Test 3423
,64,64,1024,5,1024,2,1,,Test 3424
,64,64,1024,7,8,1,0,,Test 3425
,64,64,1024,7,8,1,1,,Test 3426
,64,64,1024,7,8,2,0,,Test 3427
,64,64,1024,7,8,2,1,,Test 3428
,64,64,1024,7,16,1,0,,Test 3429
,64,64,1024,7,16,1,1,,Test 3430
,64,64,1024,7,16,2,0,,Test 3431
,64,64,1024,7,16,2,1,,Test 3432
,64,64,1024,7,32,1,0,,Test 3433
,64,64,1024,7,32,1,1,,Test 3434
,64,64,1024,7,32,2,0,,Test 3435
,64,64,1024,7,32,2,1,,Test 3436
,64,64,1024,7,64,1,0,,Test 3437
,64,64,1024,7,64,1,1,,Test 3438
,64,64,1024,7,64,2,0,,Test 3439
,64,64,1024,7,64,2,1,,Test 3440
,64,64,1024,7,128,1,0,,Test 3441
,64,64,1024,7,128,1,1,,Test 3442
,64,64,1024,7,128,2,0,,Test 3443
,64,64,1024,7,128,2,1,,Test 3444
,64,64,1024,7,256,1,0,,Test 3445
,64,64,1024,7,256,1,1,,Test 3446
,64,64,1024,7,256,2,0,,Test 3447
,64,64,1024,7,256,2,1,,Test 3448
,64,64,1024,7,512,1,0,,Test 3449
,64,64,1024,7,512,1,1,,Test 3450
,64,64,1024,7,512,2,0,,Test 3451
,64,64,1024,7,512,2,1,,Test 3452
,64,64,1024,7,1024,1,0,,Test 3453
,64,64,1024,7,1024,1,1,,Test 3454
,64,64,1024,7,1024,2,0,,Test 3455
,64,64,1024,7,1024,2,1,,Test 3456
,256,256,3,1,8,1,0,,Test 3457
,256,256,3,1,8,1,1,,Test 3458
,256,256,3,1,8,2,0,,Test 3459
,256,256,3,1,8,2,1,,Test 3460
,256,256,3,1,16,1,0,,Test 3461
,256,256,3,1,16,1,1,,Test 3462
,256,256,3,1,16,2,0,,Test 3463
,256,256,3,1,16,2,1,,Test 3464
,256,256,3,1,32,1,0,,Test 3465
,256,256,3,1,32,1,1,,Test 3466
,256,256,3,1,32,2,0,,Test 3467
,256,256,3,1,32,2,1,,Test 3468
,256,256,3,1,64,1,0,,Test 3469
,256,256,3,1,64,1,1,,Test 3470
,256,256,3,1,64,2,0,,Test 3471
,256,256,3,1,64,2,1,,Test 3472
,256,256,3,1,128,1,0,,Test 3473
,256,256,3,1,128,1,1,,Test 3474
,256,256,3,1,128,2,0,,Test 3475
,256,256,3,1,128,2,1,,Test 3476
,256,256,3,1,256,1,0,,Test 3477
,256,256,3,1,256,1,1,,Test 3478
,256,256,3,1,256,2,0,,Test 3479
,256,256,3,1,256,2,1,,Test 3480
,256,256,3,1,512,1,0,,Test 3481
,256,256,3,1,512,1,1,,Test 3482
,256,256,3,1,512,2,0,,Test 3483
,256,256,3,1,512,2,1,,Test 3484
,256,256,3,1,1024,1,0,,Test 3485
,256,256,3,1,1024,1,1,,Test 3486
,256,256,3,1,1024,2,0,,Test 3487
,256,256,3,1,1024,2,1,,Test 3488
,256,256,3,3,8,1,0,,Test 3489
,256,256,3,3,8,1,1,,Test 3490
,256,256,3,3,8,2,0,,Test 3491
,256,256,3,3,8,2,1,,Test 3492
,256,256,3,3,16,1,0,,Test 3493
,256,256,3,3,16,1,1,,Test 3494
,256,256,3,3,16,2,0,,Test 3495
,256,256,3,3,16,2,1,,Test 3496
,256,256,3,3,32,1,0,,Test 3497
,256,256,3,3,32,1,1,,Test 3498
,256,256,3,3,32,2,0,,Test 3499
,256,256,3,3,32,2,1,,Test 3500
,256,256,3,3,64,1,0,,Test 3501
,256,256,3,3,64,1,1,,Test 3502
,256,256,3,3,64,2,0,,Test 3503
,256,256,3,3,64,2,1,,Test 3504
,256,256,3,3,128,1,0,,Test 3505
,256,256,3,3,128,1,1,,Test 3506
,256,256,3,3,128,2,0,,Test 3507
,256,256,3,3,128,2,1,,Test 3508
,256,256,3,3,256,1,0,,Test 3509
,256,256,3,3,256,1,1,,Test 3510
,256,256,3,3,256,2,0,,Test 3511
,256,256,3,3,256,2,1,,Test 3512
,256,256,3,3,512,1,0,,Test 3513
,256,256,3,3,512,1,1,,Test 3514
,256,256,3,3,512,2,0,,Test 3515
,256,256,3,3,512,2,1,,Test 3516
,256,256,3,3,1024,1,0,,Test 3517
,256,256,3,3,1024,1,1,,Test 3518
,256,256,3,3,1024,2,0,,Test 3519
,256,256,3,3,1024,2,1,,Test 3520
,256,256,3,5,8,1,0,,Test 3521
,256,256,3,5,8,1,1,,Test 3522
,256,256,3,5,8,2,0,,Test 3523
,256,256,3,5,8,2,1,,Test 3524
,256,256,3,5,16,1,0,,Test 3525
,256,256,3,5,16,1,1,,Test 3526
,256,256,3,5,16,2,0,,Test 3527
,256,256,3,5,16,2,1,,Test 3528
,256,256,3,5,32,1,0,,Test 3529
,256,256,3,5,32,1,1,,Test 3530
,256,256,3,5,32,2,0,,Test 3531
,256,256,3,5,32,2,1,,Test 3532
,256,256,3,5,64,1,0,,Test 3533
,256,256,3,5,64,1,1,,Test 3534
,256,256,3,5,64,2,0,,Test 3535
,256,256,3,5,64,2,1,,Test 3536
,256,256,3,5,128,1,0,,Test 3537
,256,256,3,5,128,1,1,,Test 3538
,256,256,3,5,128,2,0,,Test 3539
,256,256,3,5,128,2,1,,Test 3540
,256,256,3,5,256,1,0,,Test 3541
,256,256,3,5,256,1,1,,Test 3542
,256,256,3,5,256,2,0,,Test 3543
,256,256,3,5,256,2,1,,Test 3544
,256,256,3,5,512,1,0,,Test 3545
,256,256,3,5,512,1,1,,Test 3546
,256,256,3,5,512,2,0,,Test 3547
,256,256,3,5,512,2,1,,Test 3548
,256,256,3,5,1024,1,0,,Test 3549
,256,256,3,5,1024,1,1,,Test 3550
,256,256,3,5,1024,2,0,,Test 3551
,256,256,3,5,1024,2,1,,Test 3552
,256,256,3,7,8,1,0,,Test 3553
,256,256,3,7,8,1,1,,Test 3554
,256,256,3,7,8,2,0,,Test 3555
,256,256,3,7,8,2,1,,Test 3556
,256,256,3,7,16,1,0,,Test 3557
,256,256,3,7,16,1,1,,Test 3558
,256,256,3,7,16,2,0,,Test 3559
,256,256,3,7,16,2,1,,Test 3560
,256,256,3,7,32,1,0,,Test 3561
,256,256,3,7,32,1,1,,Test 3562
,256,256,3,7,32,2,0,,Test 3563
,256,256,3,7,32,2,1,,Test 3564
,256,256,3,7,64,1,0,,Test 3565
,256,256,3,7,64,1,1,,Test 3566
,256,256,3,7,64,2,0,,Test 3567
,256,256,3,7,64,2,1,,Test 3568
,256,256,3,7,128,1,0,,Test 3569
,256,256,3,7,128,1,1,,Test 3570
,256,256,3,7,128,2,0,,Test 3571
,256,256,3,7,128,2,1,,Test 3572
,256,256,3,7,256,1,0,,Test 3573
,256,256,3,7,256,1,1,,Test 3574
,256,256,3,7,256,2,0,,Test 3575
,256,256,3,7,256,2,1,,Test 3576
,256,256,3,7,512,1,0,,Test 3577
,256,256,3,7,512,1,1,,Test 3578
,256,256,3,7,512,2,0,,Test 3579
,256,256,3,7,512,2,1,,Test 3580
,256,256,3,7,1024,1,0,,Test 3581
,256,256,3,7,1024,1,1,,Test 3582
,256,256,3,7,1024,2,0,,Test 3583
,256,256,3,7,1024,2,1,,Test 3584
,256,256,8,1,8,1,0,,Test 3585
,256,256,8,1,8,1,1,,Test 3586
,256,256,8,1,8,2,0,,Test 3587
,256,256,8,1,8,2,1,,Test 3588
,256,256,8,1,16,1,0,,Test 3589
,256,256,8,1,16,1,1,,Test 3590
,256,256,8,1,16,2,0,,Test 3591
,256,256,8,1,16,2,1,,Test 3592
,256,256,8,1,32,1,0,,Test 3593
,256,256,8,1,32,1,1,,Test 3594
,256,256,8,1,32,2,0,,Test 3595
,256,256,8,1,32,2,1,,Test 3596
,256,256,8,1,64,1,0,,Test 3597
,256,256,8,1,64,1,1,,Test 3598
,256,256,8,1,64,2,0,,Test 3599
,256,256,8,1,64,2,1,,Test 3600
,256,256,8,1,128,1,0,,Test 3601
,256,256,8,1,128,1,1,,Test 3602
,256,256,8,1,128,2,0,,Test 3603
,256,256,8,1,128,2,1,,Test 3604
,256,256,8,1,256,1,0,,Test 3605
,256,256,8,1,256,1,1,,Test 3606
,256,256,8,1,256,2,0,,Test 3607
,256,256,8,1,256,2,1,,Test 3608
,256,256,8,1,512,1,0,,Test 3609
,256,256,8,1,512,1,1,,Test 3610
,256,256,8,1,512,2,0,,Test 3611
,256,256,8,1,512,2,1,,Test 3612
,256,256,8,1,1024,1,0,,Test 3613
,256,256,8,1,1024,1,1,,Test 3614
,256,256,8,1,1024,2,0,,Test 3615
,256,256,8,1,1024,2,1,,Test 3616
,256,256,8,3,8,1,0,,Test 3617
,256,256,8,3,8,1,1,,Test 3618
,256,256,8,3,8,2,0,,Test 3619
,256,256,8,3,8,2,1,,Test 3620
,256,256,8,3,16,1,0,,Test 3621
,256,256,8,3,16,1,1,,Test 3622
,256,256,8,3,16,2,0,,Test 3623
,256,256,8,3,16,2,1,,Test 3624
,256,256,8,3,32,1,0,,Test 3625
,256,256,8,3,32,1,1,,Test 3626
,256,256,8,3,32,2,0,,Test 3627
,256,256,8,3,32,2,1,,Test 3628
,256,256,8,3,64,1,0,,Test 3629
,256,256,8,3,64,1,1,,Test 3630
,256,256,8,3,64,2,0,,Test 3631
,256,256,8,3,64,2,1,,Test 3632
,256,256,8,3,128,1,0,,Test 3633
,256,256,8,3,128,1,1,,Test 3634
,256,256,8,3,128,2,0,,Test 3635
,256,256,8,3,128,2,1,,Test 3636
,256,256,8,3,256,1,0,,Test 3637
,256,256,8,3,256,1,1,,Test 3638
,256,256,8,3,256,2,0,,Test 3639
,256,256,8,3,256,2,1,,Test 3640
,256,256,8,3,512,1,0,,Test 3641
,256,256,8,3,512,1,1,,Test 3642
,256,256,8,3,512,2,0,,Test 3643
,256,256,8,3,512,2,1,,Test 3644
,256,256,8,3,1024,1,0,,Test 3645
,256,256,8,3,1024,1,1,,Test 3646
,256,256,8,3,1024,2,0,,Test 3647
,256,256,8,3,1024,2,1,,Test 3648
,256,256,8,5,8,1,0,,Test 3649
,256,256,8,5,8,1,1,,Test 3650
,256,256,8,5,8,2,0,,Test 3651
,256,256,8,5,8,2,1,,Test 3652
,256,256,8,5,16,1,0,,Test 3653
,256,256,8,5,16,1,1,,Test 3654
,256,256,8,5,16,2,0,,Test 3655
,256,256,8,5,16,2,1,,Test 3656
,256,256,8,5,32,1,0,,Test 3657
,256,256,8,5,32,1,1,,Test 3658
,256,256,8,5,32,2,0,,Test 3659
,256,256,8,5,32,2,1,,Test 3660
,256,256,8,5,64,1,0,,Test 3661
,256,256,8,5,64,1,1,,Test 3662
,256,256,8,5,64,2,0,,Test 3663
,256,256,8,5,64,2,1,,Test 3664
,256,256,8,5,128,1,0,,Test 3665
,256,256,8,5,128,1,1,,Test 3666
,256,256,8,5,128,2,0,,Test 3667
,256,256,8,5,128,2,1,,Test 3668
,256,256,8,5,256,1,0,,Test 3669
,256,256,8,5,256,1,1,,Test 3670
,256,256,8,5,256,2,0,,Test 3671
,256,256,8,5,256,2,1,,Test 3672
,256,256,8,5,512,1,0,,Test 3673
,256,256,8,5,512,1,1,,Test 3674
,256,256,8,5,512,2,0,,Test 3675
,256,256,8,5,512,2,1,,Test 3676
,256,256,8,5,1024,1,0,,Test 3677
,256,256,8,5,1024,1,1,,Test 3678
,256,256,8,5,1024,2,0,,Test 3679
,256,256,8,5,1024,2,1,,Test 3680
,256,256,8,7,8,1,0,,Test 3681
,256,256,8,7,8,1,1,,Test 3682
,256,256,8,7,8,2,0,,Test 3683
,256,256,8,7,8,2,1,,Test 3684
,256,256,8,7,16,1,0,,Test 3685
,256,256,8,7,16,1,1,,Test 3686
,256,256,8,7,16,2,0,,Test 3687
,256,256,8,7,16,2,1,,Test 3688
,256,256,8,7,32,1,0,,Test 3689
,256,256,8,7,32,1,1,,Test 3690
,256,256,8,7,32,2,0,,Test 3691
,256,256,8,7,32,2,1,,Test 3692
,256,256,8,7,64,1,0,,Test 3693
,256,256,8,7,64,1,1,,Test 3694
,256,256,8,7,64,2,0,,Test 3695
,256,256,8,7,64,2,1,,Test 3696
,256,256,8,7,128,1,0,,Test 3697
,256,256,8,7,128,1,1,,Test 3698
,256,256,8,7,128,2,0,,Test 3699
,256,256,8,7,128,2,1,,Test 3700
,256,256,8,7,256,1,0,,Test 3701
,256,256,8,7,256,1,1,,Test 3702
,256,256,8,7,256,2,0,,Test 3703
,256,256,8,7,256,2,1,,Test 3704
,256,256,8,7,512,1,0,,Test 3705
,256,256,8,7,512,1,1,,Test 3706
,256,256,8,7,512,2,0,,Test 3707
,256,256,8,7,512,2,1,,Test 3708
,256,256,8,7,1024,1,0,,Test 3709
,256,256,8,7,1024,1,1,,Test 3710
,256,256,8,7,1024,2,0,,Test 3711
,256,256,8,7,1024,2,1,,Test 3712
,256,256,16,1,8,1,0,,Test 3713
,256,256,16,1,8,1,1,,Test 3714
,256,256,16,1,8,2,0,,Test 3715
,256,256,16,1,8,2,1,,Test 3716
,256,256,16,1,16,1,0,,Test 3717
,256,256,16,1,16,1,1,,Test 3718
,256,256,16,1,16,2,0,,Test 3719
,256,256,16,1,16,2,1,,Test 3720
,256,256,16,1,32,1,0,,Test 3721
,256,256,16,1,32,1,1,,Test 3722
,256,256,16,1,32,2,0,,Test 3723
,256,256,16,1,32,2,1,,Test 3724
,256,256,16,1,64,1,0,,Test 3725
,256,256,16,1,64,1,1,,Test 3726
,256,256,16,1,64,2,0,,Test 3727
,256,256,16,1,64,2,1,,Test 3728
,256,256,16,1,128,1,0,,Test 3729
,256,256,16,1,128,1,1,,Test 3730
,256,256,16,1,128,2,0,,Test 3731
,256,256,16,1,128,2,1,,Test 3732
,256,256,16,1,256,1,0,,Test 3733
,256,256,16,1,256,1,1,,Test 3734
,256,256,16,1,256,2,0,,Test 3735
,256,256,16,1,256,2,1,,Test 3736
,256,256,16,1,512,1,0,,Test 3737
,256,256,16,1,512,1,1,,Test 3738
,256,256,16,1,512,2,0,,Test 3739
,256,256,16,1,512,2,1,,Test 3740
,256,256,16,1,1024,1,0,,Test 3741
,256,256,16,1,1024,1,1,,Test 3742
,256,256,16,1,1024,2,0,,Test 3743
,256,256,16,1,1024,2,1,,Test 3744
,256,256,16,3,8,1,0,,Test 3745
,256,256,16,3,8,1,1,,Test 3746
,256,256,16,3,8,2,0,,Test 3747
,256,256,16,3,8,2,1,,Test 3748
,256,256,16,3,16,1,0,,Test 3749
,256,256,16,3,16,1,1,,Test 3750
,256,256,16,3,16,2,0,,Test 3751
,256,256,16,3,16,2,1,,Test 3752
,256,256,16,3,32,1,0,,Test 3753
,256,256,16,3,32,1,1,,Test 3754
,256,256,16,3,32,2,0,,Test 3755
,256,256,16,3,32,2,1,,Test 3756
,256,256,16,3,64,1,0,,Test 3757
,256,256,16,3,64,1,1,,Test 3758
,256,256,16,3,64,2,0,,Test 3759
,256,256,16,3,64,2,1,,Test 3760
,256,256,16,3,128,1,0,,Test 3761
,256,256,16,3,128,1,1,,Test 3762
,256,256,16,3,128,2,0,,Test 3763
,256,256,16,3,128,2,1,,Test 3764
,256,256,16,3,256,1,0,,Test 3765
,256,256,16,3,256,1,1,,Test 3766
,256,256,16,3,256,2,0,,Test 3767
,256,256,16,3,256,2,1,,Test 3768
,256,256,16,3,512,1,0,,Test 3769
,256,256,16,3,512,1,1,,Test 3770
,256,256,16,3,512,2,0,,Test 3771
,256,256,16,3,512,2,1,,Test 3772
,256,256,16,3,1024,1,0,,Test 3773
,256,256,16,3,1024,1,1,,Test 3774
,256,256,16,3,1024,2,0,,Test 3775
,256,256,16,3,1024,2,1,,Test 3776
,256,256,16,5,8,1,0,,Test 3777
,256,256,16,5,8,1,1,,Test 3778
,256,256,16,5,8,2,0,,Test 3779
,256,256,16,5,8,2,1,,Test 3780
,256,256,16,5,16,1,0,,Test 3781
,256,256,16,5,16,1,1,,Test 3782
,256,256,16,5,16,2,0,,Test 3783
,256,256,16,5,16,2,1,,Test 3784
,256,256,16,5,32,1,0,,Test 3785
,256,256,16,5,32,1,1,,Test 3786
,256,256,16,5,32,2,0,,Test 3787
,256,256,16,5,32,2,1,,Test 3788
,256,256,16,5,64,1,0,,Test 3789
,256,256,16,5,64,1,1,,Test 3790
,256,256,16,5,64,2,0,,Test 3791
,256,256,16,5,64,2,1,,Test 3792
,256,256,16,5,128,1,0,,Test 3793
,256,256,16,5,128,1,1,,Test 3794
,256,256,16,5,128,2,0,,Test 3795
,256,256,16,5,128,2,1,,Test 3796
,256,256,16,5,256,1,0,,Test 3797
,256,256,16,5,256,1,1,,Test 3798
,256,256,16,5,256,2,0,,Test 3799
,256,256,16,5,256,2,1,,Test 3800
,256,256,16,5,512,1,0,,Test 3801
,256,256,16,5,512,1,1,,Test 3802
,256,256,16,5,512,2,0,,Test 3803
,256,256,16,5,512,2,1,,Test 3804
,256,256,16,5,1024,1,0,,Test 3805
,256,256,16,5,1024,1,1,,Test 3806
